timesteps,AUT,BEL,BGR,HRV,CYP,CZE,DNK,EST,FIN,FRA,DEU,GRC,HUN,IRL,ITA,LVA,LTU,LUX,NLD,POL,PRT,ROU,SVK,SVN,ESP,SWE,GBR,ALB,BIH,MKD,MNE,NOR,SRB,CHE
2016-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 05:00:00,0.0,0.0,0.0,0.0,0.04444584799667579,0.0,0.0,0.0,0.0,0.0,0.0,0.001115664344348505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 06:00:00,0.0,0.0,0.13473280352551245,0.00288920812043121,0.16409244990971886,0.0,0.0,0.0,0.0,0.0,0.0,0.12043627080905643,0.007089943535616307,0.0,0.003782904517568236,0.0,0.0,0.0,0.0,0.0,0.0,0.07154406450686317,0.003178303748758818,0.0,0.0,0.0,0.0,0.07427204562415592,0.012269555260463808,0.12272925066151603,0.032896043395558155,0.0,0.05885267165834666,0.0
2016-01-01 07:00:00,0.01392438720116992,0.0,0.2202729191886655,0.0668223561077329,0.2678251640839101,0.007018918424688107,0.0,0.004944963445228668,0.0,0.003116518545872575,0.0010484524534800754,0.21709443674960996,0.08614948024980042,0.0,0.06001642359986046,0.013695714492343474,0.023195233457719486,0.0,0.0,0.04356738987994545,0.0,0.171324940107009,0.07779446139327309,0.031730706884277336,0.0,0.0,0.0,0.18148948719542268,0.12663677815177354,0.21844249744031144,0.15850631817433974,0.0,0.17503085088848686,0.0136293720378998
2016-01-01 08:00:00,0.05956425768077846,0.00842208529721041,0.27830209780245224,0.12498418348963117,0.3492379159028251,0.03774523003772586,0.0,0.036506602477490616,0.005112221507070539,0.029165627924686955,0.01890946754022671,0.2877704350999915,0.13680331099305384,0.0,0.13716535437022973,0.05227122634472433,0.06656538758520884,0.005706596916635158,0.021404119090892983,0.09792933708462057,0.011810632205722838,0.22597604588304787,0.131487398111243,0.08595986488591154,0.03143557336247611,0.001050888263199886,0.0,0.2493228580246145,0.19219722469345094,0.28044226778614323,0.2325090856483142,0.0,0.2362594650033171,0.08942462730746963
2016-01-01 09:00:00,0.11254172742223491,0.030836821861282396,0.33192530122269026,0.1695441678604123,0.40563115479706646,0.07715439613962474,0.011497979461974808,0.054929098020085707,0.013347370455601226,0.06776634923235952,0.04843402925356061,0.34988099155226005,0.17088992180800908,0.003295366031154715,0.19631416878880376,0.0718103395472315,0.0895500512520755,0.02672501870146051,0.06538980924943164,0.12675882971770064,0.05796334949080417,0.26876090718666606,0.1667686053532594,0.13184628901326303,0.09302817307433979,0.004564563923347803,0.012924908268744562,0.3149508006048486,0.23720264356393764,0.3410921845150173,0.29154766323775255,0.0016955684411377558,0.28571888707863535,0.15727154956359818
2016-01-01 10:00:00,0.1656465461030263,0.054699036386556016,0.3461790263897541,0.19819698746915806,0.41060454038635347,0.11080187861751052,0.02483647491541235,0.0664491279643286,0.015506071845007243,0.10909974822816286,0.07473595574727725,0.3747084879399903,0.18490703387181937,0.017680870158835366,0.23922253241708674,0.08059257985454296,0.09557073481438046,0.05143180216504824,0.0906158746486096,0.14310206357434416,0.126112573849015,0.28058674971811803,0.18531782980087946,0.1747355499461311,0.1553498170661366,0.008184016859053678,0.032960126923464714,0.3442412454693466,0.2606071600618622,0.36547724651255914,0.32266806403795606,0.007963849459837661,0.3035479430753346,0.2234468064073969
2016-01-01 11:00:00,0.19195063912397525,0.07045395026539118,0.31261507266524696,0.19083212359852306,0.36166972486609544,0.12614277947289151,0.033365486890796055,0.054540030027307715,0.010135215716780518,0.13757193131551282,0.08788662177624343,0.35064004762174017,0.16708344752416301,0.02552535407637537,0.2490434128598214,0.06517330866615598,0.07926389550655633,0.06418392147373912,0.09529577536860473,0.13089744851010596,0.17269115632784654,0.24794276752019656,0.17072129748229958,0.20080630228068858,0.19827737543161567,0.008589907209012364,0.045794795996286546,0.3284795903323969,0.233841315725915,0.3414797171137044,0.3050821942711742,0.011729651558758984,0.27311116896939447,0.24774446236578687
