timesteps,AUT,BEL,BGR,HRV,CYP,CZE,DNK,EST,FIN,FRA,DEU,GRC,HUN,IRL,ITA,LVA,LTU,LUX,NLD,POL,PRT,ROU,SVK,SVN,ESP,SWE,GBR,ALB,BIH,MKD,MNE,NOR,SRB,CHE
2016-10-10 09:00:00,0.404806658687771,0.17441995098067845,0.2606103840515534,0.23002878773746827,0.7144207838879403,0.49862353873738285,0.1312334810005273,0.6614778512823107,0.40707920168109785,0.502644857838706,0.38234099000815597,0.2729394407818265,0.5355855675475699,0.1507073704639275,0.41920995843266534,0.6680079321328588,0.38168549773531424,0.32687339489956846,0.265271661059883,0.20926073187285266,0.45849123666165964,0.5645607591757311,0.6082062680655905,0.1593882293302937,0.5202929016164681,0.3124165021932169,0.2707886373077514,0.1902911150817768,0.2239942123514469,0.10748227659746137,0.09697567142633198,0.3579381067684588,0.25113681538546545,0.5197211746765759
2016-10-10 10:00:00,0.40093188533315566,0.19888524004677852,0.23701607607555758,0.25887272973167696,0.7022141489345672,0.5430313249929699,0.12633266999934448,0.6774960053725845,0.4298467125877515,0.5821408822761587,0.46775621101789433,0.2873153948165849,0.5225559814524088,0.3368801973470862,0.4821334881007018,0.6891210842384978,0.41471956630923196,0.334875476442361,0.37239793036597396,0.25997645334094044,0.5880933603842589,0.5652894523428205,0.5962916551654003,0.18346921172804648,0.6377368310088702,0.39237011744203115,0.42087417436392827,0.25451346114363865,0.21675941246287056,0.13315035230102765,0.12048128299466507,0.4282807033095945,0.24423130104216148,0.581936292889891
2016-10-10 11:00:00,0.37021329278391296,0.20232677849125683,0.1854325111105966,0.25105407095883714,0.6421169814864542,0.5064722817200582,0.11027920461671997,0.6375186799642647,0.4077259090006188,0.6068420152687508,0.4588940204221225,0.2672721674663649,0.46336252265285177,0.49128744948437053,0.5081161400468333,0.6535081097218872,0.4049703851060367,0.31476101808393103,0.43095012067089644,0.24656284052571364,0.6607395619629141,0.5182713364856476,0.5424833450162052,0.17788026809665813,0.6947154269237015,0.4244360070639816,0.483134263900006,0.24944167884060814,0.1797139343996651,0.14629792793240956,0.1257692128100888,0.43418061200017966,0.20937673225470307,0.6406483717429743
2016-10-10 12:00:00,0.302763174742358,0.1966873478453149,0.12263935236115706,0.20012221466881525,0.5281798872581812,0.43458259409026834,0.08667136112339957,0.5446666201162,0.33067145880839527,0.5756032443768697,0.40708513158347576,0.21707489696455462,0.36789183103691914,0.5498597292898724,0.49152077550807777,0.5641422500727518,0.3631801326174886,0.26199639438359557,0.43251122458755814,0.1949735011850458,0.6825201331722318,0.4173230131204079,0.43927606111997214,0.1555097222046559,0.7016150037423384,0.3958405794934528,0.4944425591704674,0.19624937155892053,0.13377790829912758,0.12866091264787138,0.12693406737459167,0.3989425376053126,0.16162601042389652,0.6228781650582851
2016-10-10 13:00:00,0.22295873348884085,0.16218316059296753,0.07224885208809252,0.13656696760534398,0.36711853141971273,0.32670756469566004,0.06667165815969023,0.39221633338720285,0.2111553163864924,0.5046023333443629,0.33199306107871146,0.16398862861916316,0.25253340870028385,0.542665248989195,0.4240965670876077,0.41920780446706163,0.2670045667742499,0.19822162285725098,0.39105328846422877,0.1341613349456926,0.6531564893500846,0.27393280416716165,0.3050017183481348,0.1187824878614922,0.6606742853454773,0.32539620788440654,0.4514455297675823,0.12331461755780629,0.09512597130600234,0.10690508064674674,0.14077216793906025,0.32326756846372967,0.10140888433719007,0.5092018131539136
2016-10-10 14:00:00,0.13607601197873337,0.10804009800440836,0.034088042633650936,0.07709697147943119,0.16333829324915547,0.19624937053155164,0.044402639143995004,0.1963804859225602,0.07911080737850773,0.4012837896403165,0.2138734640106454,0.09354364242923374,0.11902125309582227,0.45994168428698173,0.31688736010548724,0.22392631374015742,0.13987395224516566,0.12716395021267188,0.298524989508678,0.06913390007487305,0.5731827729999234,0.12587417851960928,0.14495455660587184,0.07445900109073163,0.5745400491837769,0.1916606390387883,0.36950327838109903,0.07668070596856934,0.056167885362787,0.05265475224784328,0.12743538836959584,0.2121580239825683,0.04853962622257583,0.3374497638872582
2016-10-10 15:00:00,0.055151544203410265,0.054102951833060874,0.003837542186477904,0.02670523574215565,0.003163678440064938,0.06538653314159096,0.018710376907620986,0.010223717939988913,0.002538029477387604,0.25678894860600593,0.08992147874416555,0.024416325502761745,0.027358382488382432,0.3191564468798395,0.16957176737352955,0.020983805985553952,0.016428399407093154,0.056921375376293486,0.1691208199557489,0.015188820568283327,0.44652121247284,0.015284101617375269,0.0371046417207605,0.028032760678493886,0.43990190908555027,0.044223873709639636,0.2496217025868122,0.04095703519935338,0.019060080966476548,0.013159972926450549,0.052535698681445524,0.08810388185078105,0.011494255207719717,0.16918146292745828
2016-10-10 16:00:00,0.0027890195801268313,0.01151775837700529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0933513404774377,0.009288668757296262,0.0,0.0,0.13243405115707496,0.024603883782080487,0.0,0.0,0.010681173128943115,0.033628922308976524,0.0,0.277558318552437,0.0,0.0,0.0,0.2525580127584204,0.0,0.10870149550886728,0.0,0.0,0.0,0.0,0.004898102120789393,0.0,0.0347025298179813
2016-10-10 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020140225571287167,0.0,0.0,0.0,0.018369815607597078,0.0,0.0,0.0,0.0,0.0,0.0,0.09285772416612999,0.0,0.0,0.0,0.047034383268070315,0.0,0.006315723775658276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-10 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
